transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id
{CDB427D3-9607-4BCA-9AAE-CD8F32155228},197125,2006-12-15,CB2 1LB,F,Y,L,38,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26300802
{14979390-EE07-486A-ACB6-84B38BAAFBE7},204950,2006-12-15,CB2 1LB,F,Y,L,20,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26311576
{631ADAF4-011F-4ED8-B042-E3B5C423B345},239475,2006-12-15,CB2 1LB,F,Y,L,41,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26322613
{1EF93F7C-F477-4A41-91FA-EE9ED8FFD264},213351,2006-12-15,CB2 1LB,F,Y,L,19,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26363051
{2E4C46E6-77A1-454D-B919-5B534852CDBD},445000,2006-12-15,CB2 1LB,F,N,L,43,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26376791
{5DF9299B-B7DE-49D0-B289-39EB779CA738},208952,2006-12-15,CB2 1LB,F,Y,L,23,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26397780
{C87168EC-722A-46BD-93E0-6ACB4A802AE4},150000,2006-12-15,CB2 1LB,F,Y,L,31,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26441354
{F0DE23ED-728B-460C-9526-456F5D705F18},262500,2006-12-15,CB2 1LB,F,Y,L,18,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26479571
{F8493295-55B4-40FE-92A9-D5C0C10255B9},237453,2006-12-15,CB2 1LB,F,Y,L,32,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26496778
{F57D7028-8109-4B02-A3E0-93C7873EB885},202500,2006-12-15,CB2 1LB,F,Y,L,30,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26508973
{2984AB8E-53C8-41A5-8EBF-DAECBD2BB43E},246952,2006-12-15,CB2 1LB,F,Y,L,12,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26534858
{DC76625A-437E-48A9-A4C7-98F179806A7C},249375,2006-12-15,CB2 1LB,F,Y,L,33,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26585957
{14414DE2-7984-422C-B915-CC7684514F2E},279950,2006-12-13,CB2 1LB,F,Y,L,5,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26771411
{B0E972CF-7CE2-4E4D-857B-65684C1F498C},240203,2006-12-12,CB2 1LB,F,Y,L,21,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26882492
{2EBECFFE-149C-48EB-9BE8-60EFB580F800},194750,2006-12-15,CB2 1LB,F,Y,L,34,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26936409
{9330470A-803B-46F5-A26F-DFD24AB6BCB6},264950,2006-12-15,CB2 1LB,F,Y,L,40,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26940030
{0B175E34-474C-48B2-9121-6BA5DC269694},247500,2006-12-15,CB2 1LB,F,Y,L,25,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26941002
{FCF3B719-5427-4770-8515-E3866233C43D},264950,2006-12-15,CB2 1LB,F,Y,L,37,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26953158
{BA6D2206-88DB-41CF-8501-3C771D2E3C8E},191575,2006-12-15,CB2 1LB,F,Y,L,3,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26980644
{8187CF9A-166E-4797-9CA0-90C5DA12B48C},212450,2006-12-13,CB2 1LB,F,Y,L,11,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27107252
{9A1F7D5C-4047-40F4-BB1E-2F00F50B0DE7},239875,2006-12-15,CB2 1LB,F,Y,L,36,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27114895
{AD95E21F-0853-497D-8013-8A02FE52D73F},175750,2006-12-15,CB2 1LB,F,Y,L,26,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27149428
{51D25A9A-8367-4641-A9F8-294DD5AEFF76},259950,2006-12-15,CB2 1LB,F,Y,L,29,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27208843
{E39FB82D-D7FD-4A0C-943F-780DDF06D5AE},215000,2006-12-14,CB2 1LB,F,Y,L,15,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27228141
{680E2E21-16F2-4F17-8767-998A997FA2C3},263625,2006-12-15,CB2 1LB,F,Y,L,8,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27310063
{8B41F4EF-2F3D-43CA-832C-A4BAC0324C68},205000,2006-12-15,CB2 1LB,F,Y,L,35,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27328065
{3DC8FF9A-1008-4B59-89F3-142577BFD9BF},241754,2007-03-26,CB2 1LB,F,Y,L,59,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27628854
{FD4063AA-585E-496D-B3D9-7B095C52AE1E},215000,2007-03-28,CB2 1LB,F,Y,L,54,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27657154
{3773D6CA-0116-4F16-A539-FA5AC888E5D8},317500,2007-05-25,CB2 1LB,F,N,L,18,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27719708
{80DFEF6B-80C5-4317-BA27-DFE966F49F68},254125,2007-03-26,CB2 1LB,F,Y,L,52,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27945919
{CDFF6073-7561-44DF-B059-F8CE6F827E95},123750,2007-05-24,CB2 1LB,F,Y,L,71,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27986974
{2A1D3A0D-E880-4D5F-BE53-8AC1C2003ABF},660000,2007-10-26,CB2 1LB,F,N,L,43,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28502245
{2AA9DF44-8C7B-4AA0-B60D-9B9437CB8C1B},249999,2007-05-25,CB2 1LB,F,N,L,34,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28509620
{045FEAA1-3BD7-492D-8CA6-C8715BC539F7},74000,2007-05-08,CB2 1LB,F,Y,L,70,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28602942
{DFC19EBE-D88D-4AEB-A25E-9A5D5A32A226},279950,2007-03-29,CB2 1LB,F,Y,L,44,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28614681
{9B03F01C-7F6A-48E7-89B5-A010BDC6AB20},230000,2008-02-11,CB2 1LB,F,N,L,6,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28775076
{5C9C0C63-798E-47EA-9BCC-51336FB176B6},200000,2010-08-26,CB2 1LB,F,N,L,3,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30121346
{227567DD-EE07-43DD-99D6-69E819AD8451},200000,2010-08-26,CB2 1LB,F,N,L,19,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30150639
{54C24285-9F56-4EED-B961-C2D80080E3D5},200000,2010-07-16,CB2 1LB,F,N,L,2,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30194030
{26F117A7-F748-4103-A5F0-F90210EFEE59},202500,2010-01-15,CB2 1LB,F,N,L,45,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30224821
{159128FE-AE2C-488C-A802-610024B340BF},82000,2010-01-20,CB2 1LB,F,N,L,70,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30273286
{95739400-7A00-47A3-9EE7-43DAADCF0A98},270000,2010-10-06,CB2 1LB,F,N,L,1,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30467487
{65AE2FF4-1100-489B-9EBB-897846DDA7F6},197000,2010-10-08,CB2 1LB,S,N,L,46,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30670299
{2BB701AF-1BC9-4A1E-9A44-E5006B9B595D},230000,2012-03-23,CB2 1LE,F,N,L,93,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3115621
{525B745B-50A6-403D-882F-EB09010329A3},210000,2012-08-29,CB2 1LE,F,N,L,131,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3206665
{2913FF16-DD12-44C3-B772-6018DFF97873},287000,2012-06-21,CB2 1LE,F,N,L,72,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3238963
{E5D76CA3-D275-43C9-92EB-BDD3734D3B2C},308500,2013-10-17,CB2 1LE,F,N,L,149,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3955358
{C66FD95C-775D-4687-832A-3A462D46B1F5},225000,2013-08-07,CB2 1LE,F,N,L,148,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4187288
{BE931592-5564-44A8-97A3-991CC86744FD},200000,2013-01-25,CB2 1LE,F,N,L,74,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4514286
{CF6675A7-6FC9-459C-B638-E6317B241E94},393000,2014-11-14,CB2 1LE,F,N,L,127,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4763656
{21E5FEB7-088F-2439-E050-A8C06205342E},837200,2014-12-19,CB2 1LE,O,N,F,73,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,4950004
{8D8950FD-D07C-4162-8B74-9087D2A0B348},260500,2014-05-16,CB2 1LE,F,N,L,104,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5062011
{F1BB0711-CFB4-44DE-A3EC-3441ACFFB248},370000,2014-05-02,CB2 1LE,F,N,L,84,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5501937
{09387F16-75DD-4C0E-B35B-76B7C9E84264},245000,2014-02-24,CB2 1LE,F,N,L,132,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5617911
{265803D1-20D5-4609-8138-735873889339},365000,2014-05-23,CB2 1LE,F,N,L,117,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5630531
{A4599D51-B0CC-4168-A8F3-01CEB3A791AF},287000,2015-07-21,CB2 1LE,F,N,L,124,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6745715
{241A4A53-9331-706B-E050-A8C06205638B},352500,2015-10-02,CB2 1LE,F,N,L,76,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6756426
{582D0636-9F00-8F22-E053-6C04A8C01BAC},338000,2017-07-19,CB2 1LE,F,N,L,152,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7882177
{55BDCAE5-A2D7-521D-E053-6B04A8C0DD7A},321000,2017-06-23,CB2 1LE,F,N,L,99,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8707828
{6DA08449-A2F9-30F2-E053-6B04A8C05F3B},420000,2018-03-29,CB2 1LE,F,N,L,101,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9265303
{6DA08449-A2FA-30F2-E053-6B04A8C05F3B},410000,2018-03-29,CB2 1LE,F,N,L,95,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9265304
{773788C2-4C7B-2CE4-E053-6C04A8C05E57},385000,2018-09-07,CB2 1LE,F,N,L,117,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9387130
{7E86B6FA-84C0-458C-E053-6B04A8C0C84C},405000,2018-11-16,CB2 1LE,F,N,L,123,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9934292
{9DBAD221-664A-6EB3-E053-6B04A8C0F257},387000,2019-12-13,CB2 1LE,F,N,L,108,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10672692
{9FF0D969-7DF0-11ED-E053-6C04A8C06383},305000,2019-10-08,CB2 1LE,F,N,L,116,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10721244
{965B6D92-38E7-95E4-E053-6C04A8C07729},315000,2019-10-16,CB2 1LE,F,N,L,121,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,10931908
{CB0035E5-8B96-58AE-E053-6B04A8C091AF},317000,2021-06-29,CB2 1LE,F,N,L,121,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12386334
{BEF7EBBE-9995-7A76-E053-6B04A8C092F7},405000,2021-01-29,CB2 1LE,F,N,L,153,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12408801
{DE2D0CDF-5DBB-51EE-E053-6C04A8C00671},400000,2021-04-16,CB2 1LE,F,N,L,79,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12685886
{CB0035E6-7644-58AE-E053-6B04A8C091AF},320000,2021-05-05,CB2 1LE,F,N,L,98,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,12822505
{CD5A9DCC-9FB6-310A-E053-6C04A8C00A1F},320000,2021-05-12,CB2 1LE,F,N,L,99,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13031621
{CD5A9DCC-9FB7-310A-E053-6C04A8C00A1F},285000,2021-03-31,CB2 1LE,F,N,L,80,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,13031622
{D22473F4-E74D-7B40-E053-6C04A8C0A630},950000,2021-06-22,CB2 1LE,F,N,L,102,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13206052
{E2D14905-1983-4C2D-E053-6B04A8C0422B},395000,2022-05-20,CB2 1LE,F,N,L,89,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13477753
{EA3278A9-9163-2676-E053-6B04A8C015F8},410000,2022-06-01,CB2 1LE,F,N,L,127,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13521513
{F3B6C197-C8FF-6E40-E053-6C04A8C0B3B4},422000,2022-11-25,CB2 1LE,F,N,L,123,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,13876670
{FD226036-7EAA-4CB7-E053-4804A8C00430},322500,2023-04-06,CB2 1LE,F,N,L,103,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,14768267
{09266DDB-8BE4-AF90-E063-4704A8C02087},410000,2023-09-08,CB2 1LE,F,N,L,94,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15089015
{FAC30766-E023-5E20-E053-4704A8C004EE},321000,2023-03-29,CB2 1LE,F,N,L,75,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15191511
{1EAE3DF6-3B2C-9EB1-E063-4704A8C09D02},365000,2024-06-27,CB2 1LE,F,N,L,151,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15516275
{1EAE3DF6-3B67-9EB1-E063-4704A8C09D02},455000,2024-07-26,CB2 1LE,F,N,L,120,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15517011
{237B17FD-AE10-22AC-E063-4804A8C0EA3A},460000,2024-08-16,CB2 1LE,F,N,L,101,,WARREN CLOSE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15715604
{6D170F4E-1A7A-4822-A749-1AECF668A426},185626,2006-06-27,CB2 1LE,F,Y,L,148,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26007642
{2D5B51F2-81D0-4A39-8DF0-08EB15A876EF},237939,2006-06-27,CB2 1LE,F,Y,L,149,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26178047
{810B1AF8-6B93-43A8-8C3B-C039586F6BB7},232864,2006-06-29,CB2 1LE,F,Y,L,138,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26194665
{28014FA6-4FBC-4741-884A-8487B6CA06A4},232864,2006-06-29,CB2 1LE,F,Y,L,141,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26293137
{7F84F23E-4D07-489F-9D5F-F1C7369BA4D7},240476,2006-06-26,CB2 1LE,F,Y,L,153,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26328134
{89460A79-C379-4BDD-943A-F92B317639A1},237939,2006-06-27,CB2 1LE,F,Y,L,146,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26362308
{470250F4-2FB7-49CA-B594-9BA437EBD686},178013,2006-06-30,CB2 1LE,F,Y,L,136,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26410321
{716028D1-C6AD-4C82-A702-636BE5855764},180551,2006-06-29,CB2 1LE,F,Y,L,140,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26418200
{EE46658C-E057-46EB-8EB3-CB2B57CF1CAB},235401,2006-06-28,CB2 1LE,F,Y,L,145,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26495236
{777C18FE-B3B0-4E9B-AAE6-5B8945812EAB},188163,2006-06-26,CB2 1LE,F,Y,L,152,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26495554
{80652CE5-B13F-4BD4-909A-A21725DC344B},185626,2006-06-27,CB2 1LE,F,Y,L,147,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26519449
{9CE4EC13-40D6-4EAE-A854-0FA82EF17B75},240476,2006-06-26,CB2 1LE,F,Y,L,150,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26520028
{C1AE4735-70BD-40CB-847D-E87EC550ECF4},183088,2006-06-28,CB2 1LE,F,Y,L,143,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26538125
{1BBABC5F-E677-4257-B83F-A36811A41067},188163,2006-06-26,CB2 1LE,F,Y,L,151,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26562064
{9CA02E34-E867-4775-9D84-D720ED7AF203},230326,2006-06-30,CB2 1LE,F,Y,L,137,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26784995
{B8FCD004-EAB5-4A99-AFBB-617277E290F9},180551,2006-06-29,CB2 1LE,F,Y,L,139,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26988700
{E3C760F5-C0C4-4A22-978A-688DE92A5A20},178013,2006-06-30,CB2 1LE,F,Y,L,135,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26988985
{B4CD7E38-4F1F-421A-841D-55747B1B7022},183088,2006-06-28,CB2 1LE,F,Y,L,144,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27066474
{DCE8CF62-B1DB-4CD8-BBF7-F966858FD0C3},230326,2006-06-30,CB2 1LE,F,Y,L,134,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27069142
{AE34FB8C-C8E2-49FD-BF58-420DCEF20AA4},235401,2006-06-28,CB2 1LE,F,Y,L,142,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27181350
{34B6E995-DC8F-4D2C-BD80-258A5E3F16A4},249950,2007-10-23,CB2 1LE,F,N,L,124,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27412073
{BCF6EE14-0187-4251-8AFF-61459599A781},259950,2007-10-24,CB2 1LE,F,Y,L,121,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27413339
{8E2718B8-8A0F-4378-BC1D-778C83BDA1A3},228796,2007-12-18,CB2 1LE,F,Y,L,132,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27431546
{0E519594-DCCC-4D4E-8AC9-74268A397FAE},279950,2007-09-28,CB2 1LE,F,Y,L,77,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27448469
{3655EACF-FA0B-4DF3-A363-DE63176F147C},204000,2007-11-12,CB2 1LE,F,Y,L,111,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27475285
{7D5E70DE-9685-4042-9B36-D50A8E54D085},229950,2007-09-21,CB2 1LE,F,N,L,103,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27494085
{3796BAFF-F78C-4F78-9CA2-0E48BA78EE70},272500,2007-09-25,CB2 1LE,F,Y,L,94,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27503385
{C90CEE88-2A12-49EA-8E40-1631BA4CD042},215000,2007-09-28,CB2 1LE,F,Y,L,75,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27516708
{080BFE6E-4680-4042-84A8-1A4F6D181B2C},289750,2007-10-26,CB2 1LE,F,Y,L,107,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27564311
{589A7A43-8234-450F-8B23-2170C21997E7},293000,2007-09-25,CB2 1LE,F,Y,L,91,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27566239
{618AC4D2-E73D-47D1-AA15-0411CAEA9B38},312500,2007-09-28,CB2 1LE,F,Y,L,97,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27594977
{E20E7172-9EC0-4125-8140-73A6C920C3C9},315000,2007-10-25,CB2 1LE,F,N,L,113,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27636647
{E737794E-D249-4B64-B259-12E217D45505},219950,2007-09-27,CB2 1LE,F,N,L,81,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27643902
{96A7E525-1A5E-421E-81D8-8A5A1E8B60A6},284950,2007-09-26,CB2 1LE,F,Y,L,88,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27693878
{4613DC11-F341-4A5B-8328-8C49942036B2},299950,2007-09-28,CB2 1LE,F,Y,L,73,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27695589
{73C822C4-585D-4E24-929E-F821A733423A},299250,2007-10-20,CB2 1LE,F,N,L,108,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27713643
{25CA1AC9-7F21-407D-8CF6-856BACC87927},277500,2007-09-28,CB2 1LE,F,Y,L,76,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27719467
{10719C85-64EB-41AB-A46F-FE32AA35B20C},327500,2007-10-24,CB2 1LE,F,N,L,112,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27750275
{E7B0833E-4949-4B2D-8652-8D46F16F05C9},290000,2007-10-29,CB2 1LE,F,N,L,123,,WARREN CLOSE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27791517
